id_empleado,edad,genero,nivel_educativo,departamento,cumplimiento_kpi,puntaje_productividad,colaboracion_equipo,puntaje_iniciativa,satisfaccion_laboral,balance_trabajo_vida,horas_capacitacion,puntaje_feedback_lider,promocion_ultimos_2_anos,categoria_desempeno
E0461,46,Femenino,Licenciatura,Marketing,56.81419225235734,95.89073955452945,Medio,42.241385923404884,7.985493842629227,Alto,21.940090775944277,4.806076977218057,0,Medio
E0462,43,Masculino,Maestría,Ventas,56.30284948964484,64.96195496127307,Medio,57.16324717656142,5.010244909892604,Bajo,14.0514855067136,1.0093478318825497,1,Bajo
E0463,34,Masculino,Secundaria,Marketing,95.9262462147771,73.30098888008042,Alto,71.90746708571648,5.9890567650501385,Alto,29.99365454925727,3.8796831421767264,1,Alto
E0464,40,Masculino,Licenciatura,Finanzas,95.05370426517042,90.27697141741447,Medio,75.94101788032229,6.992187317307555,Medio,7.81617263912212,3.598593914328828,0,Alto
E0465,57,Femenino,Maestría,Marketing,88.95097304193321,52.953979348517315,Alto,100.40381389758676,9.997761175355727,Alto,41.95927769440044,3.9136391859166597,0,Medio
E0466,33,Femenino,Maestría,Recursos Humanos,60.79664196505543,64.04293916608172,Bajo,67.10549247151978,1.0663933497156355,Medio,23.988586325719137,2.4031625474359606,0,Medio
E0467,40,Femenino,Licenciatura,Finanzas,61.78561905593477,74.20638307359401,Bajo,96.17914836843951,8.01653856564634,Medio,23.84781623536291,4.29957242660552,0,Medio
E0468,33,Femenino,Secundaria,Ventas,91.95617541531165,93.18170544192938,Bajo,91.12383138065657,3.98960499142998,Bajo,47.9077767142268,1.1902215226533814,0,Alto
E0469,30,Femenino,Licenciatura,Ventas,65.8535655060103,83.83646310180927,Bajo,68.08399561813914,9.009846942810809,Medio,20.053757744497116,4.002115233682863,1,Alto
E0470,28,Masculino,Secundaria,TI,66.15565072919242,62.93740217494418,Bajo,65.95303251789542,1.0004919624418112,Alto,8.094744800676937,2.111566542510428,0,Alto
E0471,49,Femenino,Maestría,Finanzas,84.9277014759038,97.98930436238118,Bajo,37.020287343410274,1.9410781016545433,Medio,46.92290245426765,2.906940369576451,1,Medio
E0472,35,Femenino,Doctorado,TI,69.75350747641501,68.13515186904992,Alto,80.97258910692568,5.981446695199695,Medio,37.12378689885806,4.304671349040629,0,Alto
E0473,52,Femenino,Maestría,Finanzas,56.78917350588291,87.02139032374228,Bajo,61.996025137978606,9.980867948534982,Bajo,21.25722086729842,2.087398515362346,0,Alto
E0474,40,Masculino,Maestría,Finanzas,53.822822735397565,85.18221752248078,Alto,71.02501154601964,0.979990305519661,Medio,41.93988044769647,1.7279516874746537,0,Bajo
E0475,37,Masculino,Secundaria,Recursos Humanos,75.1818101048816,56.12648068796269,Bajo,55.68611598832706,3.959580498956147,Medio,21.698440786952467,3.68848934818799,1,Bajo
E0476,26,Masculino,Maestría,TI,65.07634842724104,78.88939335579875,Alto,37.09542127096893,8.02730886499631,Medio,48.10604950904618,3.1126298968513133,0,Alto
E0477,56,Masculino,Maestría,Recursos Humanos,84.69627654522992,67.91777760269478,Alto,52.167795347015634,9.97595060802775,Alto,2.709206761229467,3.1065546587888315,0,Bajo
E0478,33,Femenino,Secundaria,Finanzas,77.14688448467699,97.72607277297269,Bajo,92.91618225632978,4.998713229815104,Bajo,28.046285711552475,2.0065834591902796,1,Bajo
E0479,46,Masculino,Maestría,Ventas,78.10915440146047,73.9177655193861,Alto,49.202854418123735,8.952892544118097,Medio,14.065774317164317,1.0920115357272426,0,Bajo
E0480,42,Femenino,Secundaria,Finanzas,95.98611246952689,65.13944359514808,Medio,45.21121543913768,6.040152459890743,Alto,0.09227964143478116,2.595352322231831,0,Medio
E0481,57,Femenino,Licenciatura,Recursos Humanos,60.95009664343734,96.04697878162624,Alto,46.15472482103232,0.9830157331706998,Medio,28.729593366540232,1.3976981618594375,0,Bajo
E0482,44,Masculino,Maestría,TI,85.9103802770548,88.96291613498578,Medio,47.751365286761875,5.982144779484357,Medio,27.868531407066975,4.606230539779726,0,Medio
E0483,37,Masculino,Licenciatura,TI,79.01441701975119,99.87910383518398,Medio,37.1536582317181,6.018944388895298,Medio,19.061694818645943,1.185709228494022,0,Alto
E0484,35,Masculino,Secundaria,Recursos Humanos,72.13482755376322,56.96830481176215,Alto,66.89734174765216,6.013293287314796,Alto,31.825611574166036,2.723435380672935,0,Alto
E0485,52,Masculino,Licenciatura,TI,64.84915255442736,66.88988871547596,Medio,66.78409113569913,7.998888663176834,Bajo,40.12273393436091,1.224104446765012,0,Alto
E0486,26,Masculino,Licenciatura,Marketing,63.05424800075929,76.81029455332018,Bajo,82.37838320895861,5.9902459743188325,Alto,42.9489496705481,1.3881940504204353,0,Bajo
E0487,56,Femenino,Maestría,Ventas,59.12828711087765,65.188887645531,Alto,60.101284761948826,5.009544324907623,Alto,34.98077252567269,3.6067327415703647,0,Alto
E0488,44,Masculino,Licenciatura,Ventas,55.60660707267826,68.07875253614064,Medio,73.26490235994541,2.0101652131770673,Bajo,20.900515483863906,3.5959286920754816,0,Alto
E0489,50,Otro,Licenciatura,Ventas,93.78410440116559,90.91914458633302,Medio,89.05329759941831,4.000295988335326,Medio,12.086792560877786,1.0945651109375754,1,Medio
E0490,32,Masculino,Maestría,TI,85.93521558642134,66.22735237082495,Bajo,45.99162049353476,10.016532048221409,Medio,6.122196040818918,1.0163024958048967,1,Bajo
E0491,39,Femenino,Licenciatura,TI,78.29109851007071,93.92394802554698,Medio,68.05074555218664,5.015870314969591,Medio,7.052196972625358,1.287720261323179,0,Medio
E0492,33,Femenino,Licenciatura,Finanzas,51.73762599219472,62.130270608738996,Alto,70.73506039424791,10.034072719638285,Alto,26.99116342394966,4.0833020688171615,0,Alto
E0493,30,Femenino,Licenciatura,Finanzas,63.98261876492921,56.05057070717891,Bajo,76.8775468016492,4.015598870843727,Alto,43.80426357273328,3.304979411745044,0,Medio
E0494,31,Femenino,Maestría,Ventas,84.88887416993585,76.27973190453515,Medio,40.700173686006735,2.0158136099733133,Bajo,42.05762538449977,1.204454913137747,0,Alto
E0495,38,Femenino,Licenciatura,Marketing,96.27925522376883,58.89179744771793,Medio,46.992005216548044,6.971347114370066,Medio,8.152414034181389,3.006385343635417,0,Medio
E0496,59,Femenino,Licenciatura,Finanzas,95.06531980735572,82.94808850440974,Alto,35.01242864223168,10.025200982589165,Medio,23.930082485859057,3.778196538879515,0,Medio
E0497,28,Femenino,Secundaria,Finanzas,67.96076533057382,85.15712370357502,Medio,71.9001413501933,10.01407511798302,Medio,14.91532238518258,4.478051081599748,0,Alto
E0498,34,Femenino,Secundaria,TI,61.82638264049997,74.0224991584536,Medio,63.706180032167744,1.9913086658839871,Medio,8.780761021179687,4.699335598844664,0,Bajo
E0499,30,Masculino,Secundaria,Marketing,90.78575248806574,55.135218987040545,Alto,83.24474068627363,1.0431771612758578,Bajo,10.161612804867417,2.3123234595999316,0,Medio
E0500,48,Masculino,Secundaria,Ventas,69.88811856867153,72.95076968298494,Medio,90.82124904769083,4.9199336040086035,Medio,29.884025578145206,1.5116932568466463,0,Alto
E0501,23,Femenino,Licenciatura,Finanzas,86.16386770974175,67.10439774666501,Bajo,97.9409419422283,0.9686174588730929,Medio,10.897775522602318,1.8970531685349792,0,Alto
E0502,26,Femenino,Maestría,Marketing,76.16000944632925,71.60886010121332,Bajo,45.01868265123177,0.9512337247153592,Bajo,29.817079472878785,4.105370282079213,0,Bajo
E0503,50,Femenino,Licenciatura,Marketing,77.75011548246606,54.882425076701885,Medio,36.9984065498701,0.9973224252197467,Alto,12.869581326536817,4.896747649396241,0,Bajo
E0504,58,Femenino,Maestría,Ventas,69.1006038370543,77.94446409437803,Bajo,60.0472274876367,6.0155986087875695,Alto,42.8818051726257,2.8951388500108286,1,Medio
E0505,59,Otro,Doctorado,Marketing,74.28513404213844,74.23668657710962,Bajo,39.19542009328204,9.004904478357895,Medio,30.690801011418,2.214128375042807,0,Alto
E0506,40,Masculino,Maestría,Marketing,54.951150902004144,66.16066299580918,Alto,85.16965355839932,10.059587553449228,Medio,48.86296221842967,2.6898174356507973,0,Medio
E0507,29,Masculino,Licenciatura,Marketing,85.18286870246851,95.02302525800067,Bajo,99.26795716131826,1.0134624388251352,Medio,15.966824619593293,2.2149550314331714,0,Medio
E0508,22,Masculino,Licenciatura,Finanzas,51.00133848474071,73.20027637544557,Alto,49.12333056661128,5.031702015309728,Medio,34.01332682008205,2.006253226205684,0,Bajo
E0509,43,Femenino,Licenciatura,Ventas,71.05877857858405,59.970706680397385,Bajo,33.87602174347099,8.975336677771148,Bajo,0.3251669126811592,3.4029433375408953,0,Alto
E0510,38,Femenino,Secundaria,Marketing,80.9509900069336,74.84188562650777,Alto,52.163472620739675,8.92931508451009,Medio,27.92684567895845,1.0753838056814717,0,Alto
E0511,28,Masculino,Licenciatura,Marketing,64.99556956700498,99.83501632440681,Alto,37.78691360401329,0.9925077767514878,Bajo,2.8093511791871784,2.0150089738499237,0,Alto
E0512,46,Femenino,Maestría,Finanzas,66.88977721386516,83.00457192601168,Bajo,87.37009272123899,7.963567703704126,Bajo,22.07645107912832,3.6018460242840904,0,Medio
E0513,25,Masculino,Maestría,Ventas,53.920209860583284,76.83361534123455,Medio,87.74380734691613,1.0685730096659143,Bajo,26.980835324560825,1.0988709971337047,0,Alto
E0514,57,Femenino,Secundaria,TI,85.34932857307618,51.94819447374668,Bajo,82.97903231343037,7.953257561297639,Bajo,15.094959231214707,1.2953934340885365,0,Medio
E0515,27,Femenino,Licenciatura,Finanzas,78.82617240780665,60.02009646698283,Alto,74.67259846639335,0.9879119051762401,Bajo,11.056746243260857,2.194516624791984,0,Medio
E0516,52,Masculino,Maestría,Ventas,94.25586762749806,87.18584218630672,Alto,51.48583670013365,4.9788672279577595,Alto,19.97601988817217,4.495429757877741,1,Alto
E0517,40,Femenino,Secundaria,Marketing,68.03379250531323,63.08210138340296,Medio,92.81945192379524,7.958329537718601,Medio,43.908678672650794,4.0974567898245935,0,Bajo
E0518,48,Masculino,Licenciatura,Ventas,72.30229137112245,100.16135273067789,Medio,36.96199766644386,6.05307339619816,Bajo,16.007718310428256,1.0843543159787634,0,Medio
E0519,31,Masculino,Maestría,Ventas,83.05316836465354,74.98348151085321,Medio,48.67316156016893,8.972636876335475,Bajo,38.81347736553396,3.01366623761672,0,Alto
E0520,47,Masculino,Licenciatura,Ventas,62.15806709386096,96.81466568085585,Alto,79.86805196276505,0.9370474119168241,Alto,12.099504012298318,2.0737817192668695,0,Medio
E0521,40,Masculino,Secundaria,TI,92.10152455878541,69.80956394817268,Medio,67.73432217984193,9.039459654267416,Medio,30.979111349468436,3.605813280419351,0,Bajo
E0522,24,Masculino,Licenciatura,Ventas,78.03302795400357,87.99079323270219,Bajo,66.11837655010794,0.9930129533116863,Medio,36.05804885639821,3.899400491850093,0,Medio
E0523,34,Femenino,Maestría,TI,85.1659200419435,79.1147465993114,Medio,78.73870685139401,10.033380348425636,Alto,48.85060913358511,4.474781977342661,0,Medio
E0524,49,Femenino,Licenciatura,Marketing,71.20989755290582,56.91959733850154,Bajo,63.103198248914886,9.990720359428796,Medio,13.93257463998294,2.908893379688323,0,Alto
E0525,41,Femenino,Secundaria,TI,95.99659041057079,99.83800762412356,Alto,62.293324659268876,3.0058610545950692,Medio,10.956254513936697,5.003858497473226,1,Bajo
E0526,49,Masculino,Licenciatura,Marketing,85.03862206004803,69.02105468961112,Bajo,60.29691314380785,1.0340333643800002,Bajo,47.751415498319275,4.897585869094243,0,Alto
E0527,29,Femenino,Licenciatura,Marketing,58.14717445020797,97.06767353118006,Medio,82.9336385046795,2.97045713842673,Medio,13.796661929373615,4.482446586878742,0,Bajo
E0528,22,Masculino,Licenciatura,TI,87.74793871898096,80.8270713077915,Bajo,73.19757753713733,2.061975676868028,Medio,33.04360496140827,3.308299002616018,0,Bajo
E0529,24,Masculino,Maestría,Finanzas,100.02569559923312,71.27312742204849,Bajo,63.094491581353104,2.0220350808587533,Medio,5.230032319543524,2.5918265811058703,0,Bajo
E0530,34,Femenino,Secundaria,Recursos Humanos,68.35254564124514,56.181406104675965,Medio,99.84974921737293,8.934509336472795,Medio,16.127081969680887,2.500018926104414,0,Alto
E0531,49,Masculino,Maestría,Ventas,87.06730283511503,58.02637015949527,Alto,91.16153565375167,7.983302686870322,Medio,47.27551918249065,0.9957706746589341,1,Bajo
E0532,46,Femenino,Secundaria,Recursos Humanos,54.78059401876924,93.95311076447102,Alto,52.11939967596126,1.0080581009292637,Bajo,48.1907361353776,2.0097920703094396,0,Alto
E0533,54,Femenino,Licenciatura,Ventas,96.06378719300676,49.985887951130735,Bajo,74.91001589749767,3.982690869040686,Bajo,19.136176745371273,3.8935279927218134,0,Medio
E0534,59,Masculino,Secundaria,Ventas,64.10372434494056,78.38527685945074,Bajo,84.89682855942475,0.9584368642590683,Medio,7.966488936949805,3.387888192209757,1,Alto
E0535,27,Masculino,Licenciatura,Marketing,68.93092060349478,56.954831918644736,Alto,35.78670829651373,0.9787378865021659,Alto,3.9743835861248984,4.69499141253926,0,Alto
E0536,53,Masculino,Licenciatura,Ventas,58.042457346266005,53.095764471788776,Medio,90.15124961459533,4.0177685053192125,Medio,22.100443182658633,1.1859099740816361,0,Alto
E0537,42,Femenino,Licenciatura,Ventas,80.79404421830135,84.09596541248399,Bajo,31.82839015851669,2.061448987683022,Medio,31.79881613335679,1.6367646204847026,0,Alto
E0538,37,Masculino,Secundaria,TI,52.902181014575284,51.98133739230638,Alto,67.1000125421455,2.9762666251582828,Medio,36.99602618512963,4.211095601329449,0,Medio
E0539,42,Masculino,Licenciatura,Recursos Humanos,99.16914310584036,94.10147182832831,Alto,62.88848331576453,8.986417418946276,Bajo,13.10469479725773,2.390791846124486,0,Alto
E0540,32,Masculino,Secundaria,TI,66.95741552224554,88.9203052008506,Alto,73.21307590418473,1.9847365366615388,Bajo,16.319478707115803,1.5024121921064737,0,Bajo
E0541,58,Femenino,Maestría,Ventas,53.71353885026827,55.920813904999214,Alto,59.40034479986922,3.996779891050067,Medio,17.921261340290453,4.987395253606841,0,Bajo
E0542,57,Masculino,Maestría,Marketing,68.93484195749832,75.59105322708376,Alto,45.970705845735395,0.9706559911370048,Bajo,32.05447545689917,4.086872931304538,0,Medio
E0543,56,Masculino,Licenciatura,TI,71.92189979988692,49.75822443936128,Bajo,88.18789105092347,1.9976634310180104,Bajo,0.3040734893431609,2.600523942789178,0,Medio
E0544,40,Femenino,Licenciatura,TI,59.96882976071125,76.29709263700776,Bajo,39.415639816446216,5.0089906263300685,Alto,11.9972597215519,4.289154511943105,0,Medio
E0545,41,Otro,Licenciatura,Finanzas,85.89012290149928,64.96975564033207,Medio,46.95327291430688,10.031970035425296,Bajo,44.91147738087778,3.71706377174315,0,Medio
E0546,39,Masculino,Secundaria,Ventas,71.01352641220382,87.04321728744777,Medio,73.75802873887443,1.0371394566850969,Medio,26.09914720115152,4.207935498940532,0,Medio
E0547,35,Masculino,Licenciatura,Marketing,53.08412180849457,56.06506693989142,Medio,87.86800955431134,6.991325507977387,Medio,5.079440187595709,4.314629369321876,0,Medio
E0548,36,Masculino,Maestría,TI,77.99164126991833,92.81795448697592,Medio,90.96752967021297,4.019567854133787,Medio,5.122695762859056,1.2915396373703736,0,Bajo
E0549,52,Femenino,Licenciatura,TI,92.79074877592954,71.81982628671632,Medio,88.1620604019464,6.008062830673753,Medio,32.25899394357336,3.4853004091749087,0,Alto
E0550,22,Masculino,Secundaria,Marketing,82.97609419502064,90.33986854701001,Medio,77.6513380795843,7.943715579339599,Medio,29.00496397324029,1.025960313487055,1,Alto
E0551,24,Femenino,Maestría,Ventas,61.94049330169046,60.042135063544876,Bajo,91.89873818571978,6.051451819880259,Medio,44.79543831407066,1.1962845629337424,0,Alto
E0552,37,Femenino,Licenciatura,Finanzas,90.69684808528464,91.07292108668209,Bajo,61.430338204579506,1.9612941237866837,Medio,34.077395567237026,4.586670956754827,0,Medio
E0553,44,Femenino,Maestría,TI,58.026781165035985,82.0992768605756,Medio,38.95287652273138,1.0120458355077584,Alto,22.135137093093768,3.124055196113791,1,Medio
E0554,32,Masculino,Licenciatura,Finanzas,91.01346797374553,99.03551010682165,Alto,39.849035888797076,8.078747336748135,Bajo,9.146344742163484,3.9018186844199763,0,Alto
E0555,33,Femenino,Licenciatura,Recursos Humanos,80.07051989213298,84.87459186292058,Bajo,99.05895585564402,7.991017338372982,Bajo,17.928127725233903,4.408210454374285,0,Alto
E0556,31,Femenino,Secundaria,Ventas,55.91896826524015,85.73934401398331,Medio,90.50958809751329,8.962107486642092,Alto,26.89632394485427,4.790766278725905,0,Alto
E0557,53,Femenino,Secundaria,Recursos Humanos,53.043377757074566,90.02114440839362,Alto,76.01566078778994,6.039914976576262,Medio,22.087241028515667,4.511982717766397,0,Medio
E0558,37,Masculino,Doctorado,Recursos Humanos,68.13641325890981,66.09280810500628,Medio,62.695674855162096,0.9583489483762038,Medio,3.068683915791366,2.9136069784875454,0,Medio
E0559,29,Otro,Secundaria,Recursos Humanos,90.8347372803482,84.00804089771476,Bajo,46.01277951815979,8.993751149736417,Medio,18.89025717118289,2.297023076750465,0,Alto
E0560,59,Masculino,Doctorado,Ventas,79.09608100912232,96.92374905617838,Medio,83.08160031732622,3.0018690652126763,Bajo,17.846427615811727,1.5963640956714145,0,Bajo
E0561,33,Masculino,Licenciatura,Ventas,80.05523888744487,53.923025648334026,Bajo,69.15314105744693,5.956256616705037,Medio,40.86411434010312,2.6004690292248034,0,Medio
E0562,45,Masculino,Secundaria,Marketing,84.06195948627168,96.9123058456988,Alto,47.81506890320736,9.991730076700165,Medio,26.27723039826508,2.5039536769971775,0,Alto
E0563,49,Femenino,Secundaria,Finanzas,70.08906435629616,80.96947313188633,Bajo,95.90917348477582,9.9722018009504,Bajo,32.93596552810433,3.215437102749248,0,Alto
E0564,29,Masculino,Secundaria,Finanzas,79.76534265294643,51.86641706792515,Medio,82.23850194232593,9.010443729948282,Medio,3.19683178242167,3.690297608725743,0,Medio
E0565,49,Masculino,Maestría,Marketing,68.0229868539782,95.8234458653663,Bajo,93.14277901071328,3.0165890588600885,Alto,36.97171361412401,4.894600046380113,0,Medio
E0566,57,Masculino,Licenciatura,Marketing,80.01322888227904,83.97311847399105,Medio,75.76967511236701,5.037017843883389,Medio,5.875537638469521,3.889292855720313,1,Alto
E0567,47,Masculino,Licenciatura,Recursos Humanos,80.82739519682457,62.9832901937572,Medio,35.02693675318022,5.0304484537730625,Bajo,47.16604959775668,3.597422606235818,0,Medio
E0568,29,Femenino,Licenciatura,Marketing,50.99650237501182,96.87605844101572,Bajo,44.75003890589223,9.916683872741077,Medio,6.087998989773692,2.3023542814646394,0,Alto
E0569,49,Femenino,Secundaria,TI,58.98474344529032,80.00359110688667,Medio,47.115405930357745,7.052236278103952,Medio,49.05060561626318,1.0943003546361993,0,Alto
E0570,49,Masculino,Licenciatura,Finanzas,50.95161725383514,80.0849194893178,Bajo,80.89560683396952,3.9691647838508413,Alto,24.831945449454253,2.206117249363484,1,Alto
E0571,58,Femenino,Secundaria,Marketing,50.92958118396921,65.93913074895235,Medio,77.05696743576506,3.965600162197029,Medio,25.16425093170885,4.1027207087284285,0,Alto
E0572,57,Femenino,Maestría,TI,73.10571153842682,72.87937201527141,Medio,71.90169415363354,6.961942532951155,Bajo,17.978134957449626,1.795965409241254,0,Medio
E0573,48,Masculino,Licenciatura,TI,65.91479554858807,71.91443854820153,Medio,67.8860551219034,9.003960712610594,Medio,7.939516324851045,3.7937020903235914,1,Medio
E0574,38,Masculino,Licenciatura,TI,80.96443799562924,67.00704174553536,Alto,78.32624037246418,4.011340116699053,Medio,19.0320102075381,3.297758160850585,1,Medio
E0575,30,Otro,Licenciatura,TI,65.23508970991834,99.26147356866564,Medio,41.18540364746371,4.001073250054964,Bajo,41.01491955444826,1.682338365328062,0,Bajo
E0576,54,Femenino,Licenciatura,Recursos Humanos,64.82123122352237,63.06316656700203,Medio,38.96841872745031,5.985332072662679,Medio,43.881671234285825,1.993353139441715,0,Bajo
E0577,41,Masculino,Doctorado,TI,94.92954881686262,99.1549965460136,Bajo,100.24370673094343,5.958900569252202,Medio,49.00051784279955,3.006583233205765,0,Bajo
E0578,34,Femenino,Licenciatura,Recursos Humanos,87.7591158841871,63.990393599561735,Medio,84.1233857309149,7.027709719325566,Medio,15.140261680936,2.6902053744246617,1,Alto
E0579,49,Masculino,Secundaria,Recursos Humanos,80.02993903248918,63.96444658903125,Alto,30.06071660761631,1.0342976676513347,Bajo,16.178549453287236,4.105919840571997,0,Bajo
E0580,50,Femenino,Licenciatura,TI,91.97633387668004,55.06413427986963,Bajo,78.17935291905411,2.982780950876848,Medio,20.927793651235685,3.8883207345713227,1,Bajo
E0581,34,Masculino,Secundaria,Finanzas,72.8915275112671,75.97528898355094,Alto,64.95833364885563,8.976931272770374,Alto,11.938294543550224,3.3080996493450465,0,Bajo
E0582,56,Masculino,Secundaria,TI,50.312695539585285,64.07095930972369,Bajo,49.70982051072975,5.974283668724117,Alto,11.269721813412945,4.313185838291022,0,Medio
E0583,27,Masculino,Doctorado,TI,60.01725594484918,99.06130795027123,Alto,65.72894530192532,5.988356348710911,Alto,8.93178521991205,3.308037251044199,0,Bajo
E0584,39,Otro,Maestría,TI,69.87758699762537,84.65346264944648,Bajo,53.13342662506788,5.020943028582894,Alto,-0.014925033446482366,4.899440499556534,0,Medio
E0585,26,Femenino,Doctorado,Finanzas,52.92084572855749,57.07294732853917,Alto,84.12687348557893,2.984914546608448,Bajo,31.088887206824218,1.9163019417395177,0,Bajo
E0586,46,Masculino,Licenciatura,Ventas,56.24189792251859,63.93321106708776,Medio,53.80972247609147,5.004115069275913,Medio,29.09466891646081,3.9073411973885874,0,Alto
E0587,23,Masculino,Licenciatura,Ventas,74.9513272092552,51.92851097384586,Bajo,35.790564715526415,0.9543079757917742,Medio,6.850647943490155,2.5225162729324686,0,Alto
E0588,31,Femenino,Secundaria,Recursos Humanos,95.96738327194343,95.94529336524491,Bajo,100.14244742745424,3.006464324207643,Alto,19.832408907990356,2.0932087246747435,0,Alto
E0589,51,Masculino,Secundaria,Recursos Humanos,98.99565661562342,61.83492167111403,Medio,99.86433078498574,4.015441434798407,Medio,20.906490808088225,1.6885049462223098,0,Medio
E0590,26,Masculino,Maestría,Finanzas,60.95826918329169,89.8828930994009,Alto,52.98428531746672,4.9930887258046,Alto,16.971448366639514,3.184073239618473,0,Medio
E0591,54,Otro,Licenciatura,Marketing,80.14843744080385,82.73279012843221,Bajo,39.90063119606462,9.990667525121838,Medio,0.8880044904293906,1.8778029199724178,0,Medio
E0592,22,Masculino,Maestría,Ventas,65.98412956621831,73.06650901924775,Bajo,40.8224283884706,8.981797351423758,Alto,46.90734478775104,1.8085882277825627,0,Medio
E0593,39,Femenino,Maestría,Recursos Humanos,81.8185932718471,88.83385823929288,Medio,63.92174488328078,3.9882138630710027,Bajo,43.10913971217428,4.997603554949992,0,Medio
E0594,53,Otro,Secundaria,Ventas,59.85190331164145,80.89258493289012,Medio,92.07875459238619,3.0045472130002056,Bajo,7.923053918932248,4.204367197347348,1,Bajo
E0595,32,Masculino,Licenciatura,Finanzas,76.89036949240273,80.79162592614617,Medio,97.06596152323155,10.00144481667143,Alto,2.176770001351509,3.988283401094813,0,Alto
E0596,42,Masculino,Licenciatura,Finanzas,80.746300934435,78.94514776982238,Medio,86.04263798082977,1.0337399433551324,Bajo,25.047532814311236,4.208746781936573,0,Bajo
E0597,47,Masculino,Secundaria,Marketing,50.144773269944565,97.92069381151968,Bajo,41.899507312693956,10.007529690106205,Alto,19.957085176851024,4.910690419693385,0,Medio
E0598,46,Femenino,Maestría,Marketing,95.950193101366,61.87744666465017,Alto,51.78297983766131,5.977151517585207,Bajo,29.12929397435521,3.304962725247869,0,Medio
E0599,43,Femenino,Licenciatura,Finanzas,77.00037544308177,49.83364025609431,Medio,67.89721331073761,7.015552816226075,Medio,26.931922013252798,1.9103324708416578,0,Medio
E0600,48,Femenino,Secundaria,Recursos Humanos,90.92306312484072,82.78558375860581,Bajo,41.202556626505995,10.015409348230655,Medio,34.81572747862925,4.3978614290233145,1,Alto
E0601,34,Masculino,Licenciatura,Ventas,55.962621384287495,63.91630464202277,Alto,62.75593756770664,7.990092505302231,Medio,25.073376874950764,3.994160351759621,1,Medio
E0602,54,Femenino,Doctorado,TI,51.07889080423491,92.86465387671898,Medio,99.59249147277417,1.002159852338076,Medio,32.88611792630995,2.7014221058681582,0,Medio
E0603,55,Otro,Secundaria,Marketing,91.04403954438764,62.955470217149696,Medio,59.70675031461342,4.036795193372709,Medio,6.791922182363065,2.897050182730809,0,Medio
E0604,56,Femenino,Maestría,TI,72.98927796582753,78.14847610226013,Medio,90.89354390611336,5.0218045370141535,Bajo,9.070471011599276,2.5884907933564034,0,Bajo
E0605,22,Otro,Secundaria,Recursos Humanos,53.0729475368761,82.73032844968563,Bajo,42.07527257725814,2.0193351596249567,Bajo,47.34784487525345,4.731954880872458,0,Medio
E0606,42,Femenino,Maestría,Marketing,93.05184706715808,67.13715618141259,Medio,60.3346101992046,1.0256658632992364,Medio,41.916589927279205,2.421551960305891,0,Alto
E0607,27,Femenino,Maestría,TI,67.86713173700927,56.03436957652634,Alto,31.068090060570764,7.998515170345066,Medio,48.979946211939755,4.918354151739577,0,Alto
E0608,49,Femenino,Licenciatura,Recursos Humanos,75.02019489214223,78.04270178720196,Bajo,44.239705070144744,5.981212816207008,Medio,12.984717432599894,4.58766536705691,0,Alto
E0609,38,Masculino,Licenciatura,Ventas,59.93003883602832,80.10924746030906,Medio,85.73146766221303,4.9826377087045595,Medio,39.0490269020159,3.4993115631185696,1,Bajo
E0610,26,Masculino,Maestría,Recursos Humanos,89.13909123536071,74.01893617108196,Alto,63.11681189235633,8.995418177267242,Medio,14.054662198253595,3.300815028902694,0,Bajo
E0611,52,Femenino,Licenciatura,Marketing,99.12825285513597,86.94679924456692,Alto,97.33531759693702,2.01505461715094,Medio,16.059118787587057,2.4902934354404405,0,Medio
E0612,26,Masculino,Maestría,Finanzas,92.03292461935736,62.88263408075392,Medio,57.742947624246455,9.958398170378924,Bajo,17.07467891429545,1.0787770030052208,0,Alto
E0613,59,Femenino,Secundaria,Ventas,59.99760937679402,57.1308878576034,Medio,94.82973853308566,8.006126696445218,Medio,30.89805327955604,1.4975238616490798,1,Alto
E0614,24,Otro,Maestría,TI,93.89649249461704,75.96873587245835,Medio,45.18622217535652,9.973222782355956,Alto,37.07274096034261,3.971698353631799,0,Alto
E0615,44,Femenino,Maestría,Marketing,51.83797132491396,51.029076664365796,Alto,68.19716696524127,9.001902741563722,Alto,22.35167855052202,2.923336038346762,0,Medio
E0616,58,Masculino,Maestría,Finanzas,61.05724925509631,65.92355432811455,Alto,65.97527995024248,0.9881982854882347,Medio,44.9881456950063,1.6005206045112654,0,Bajo
E0617,58,Masculino,Secundaria,Recursos Humanos,52.154627732519046,85.84914504988345,Bajo,50.04310875662957,7.033130248564909,Medio,21.848731101778206,2.0900010211555937,0,Bajo
E0618,31,Masculino,Licenciatura,Finanzas,90.9254878662897,63.221759802894034,Medio,72.93642081737377,8.0031606499415,Alto,33.641957363502456,4.796975065843054,0,Bajo
E0619,31,Femenino,Licenciatura,Marketing,76.05331121171247,73.9368719904459,Medio,47.852698014464266,3.0314830485966775,Medio,37.739290436790746,2.492056912931289,0,Medio
E0620,40,Femenino,Licenciatura,Marketing,97.99467523829003,78.959735634521,Alto,100.11138041110357,3.9827524538535357,Bajo,13.941945156517379,4.606863721368204,0,Bajo
E0621,38,Otro,Licenciatura,Finanzas,50.95957567585113,78.10363786753993,Medio,37.21060977296744,2.99413112326439,Bajo,23.090621740939188,2.1826323953622806,0,Alto
